DATE,ALT_SEASON,date,bitcoin_price,1m_return,3m_return,6m_return
2018-04-30,0.28,2018-04-30,9325.62885104679,-20.099427542316263,-12.154602836055783,-30.633885089266656
2018-04-29,0.24,2018-04-29,9249.65952508923,-23.120749413731943,-11.939102774249521,-30.179143304472056
2018-04-28,0.22,2018-04-28,8940.38112200719,-18.049981984059105,-11.311619321405486,-27.503721585160523
2018-04-27,0.18,2018-04-27,9221.86802618436,-20.527254851684173,-11.68217264748943,-29.810319967029752
2018-04-26,0.24,2018-04-26,8825.2025000693,-15.333131430241442,-4.564525026079069,-26.20465015677791
2018-04-25,0.2,2018-04-25,9716.48975733072,-22.158766649888793,-20.701859711307314,-32.79805583652826
2018-04-24,0.22,2018-04-24,8881.39170434545,-14.919684949559786,-16.72626710269426,-26.445325599280523
2018-04-23,0.24,2018-04-23,8769.01199947348,-8.66360420918908,-15.849844061508678,-26.059768536511196
2018-04-22,0.2,2018-04-22,8878.42826029723,-5.895547151295311,-17.419262641043797,-26.5916117511959
2018-04-21,0.14,2018-04-21,8499.45000871487,-0.6610988092386583,-12.431972290949634,-21.927397352957932
2018-04-20,0.18,2018-04-20,8277.46063916253,-1.1698470517672699,-11.388628809979028,-19.841048399257065
2018-04-19,0.16,2018-04-19,8097.41823310301,1.3017380776778609,-9.806152411160184,-17.7530996091664
2018-04-18,0.12,2018-04-18,7873.63551010255,2.31681644442574,-14.37637732105963,-19.623473147641324
2018-04-17,0.12,2018-04-17,8030.99926195254,3.8865146112225357,-20.935170959447944,-21.368646933641177
2018-04-16,0.12,2018-04-16,8258.06708369755,2.60692439494834,-24.363203297815407,-23.8854211391866
2018-04-15,0.18,2018-04-15,7897.71993085806,10.120060979776158,-20.883528819248344,-21.061170869133385
2018-04-14,0.14,2018-04-14,7845.75284010594,10.68391243160347,-20.586458379682394,-16.101676709226787
2018-04-13,0.1,2018-04-13,7836.39699399927,8.220402598536092,-18.67136377125549,-15.34699256562716
2018-04-12,0.08,2018-04-12,6925.10199547663,21.37814820246955,-8.977793123529521,-3.927921131325973
2018-04-11,0.14,2018-04-11,6829.31650379539,31.344628276600428,-2.65121272079637,-3.5799241491737077
2018-04-10,0.08,2018-04-10,6778.4915700774,36.445701819746915,-1.1485754643259183,-2.7936434889798023
2018-04-09,0.14,2018-04-09,6984.8089659738,30.991668887706414,-3.2208880432446407,-5.205863235848518
2018-04-08,0.1,2018-04-08,6884.47723505995,35.20656264673949,-4.084297492663302,-4.441519890833623
2018-04-07,0.14,2018-04-07,6628.75445585626,44.58027989005344,-1.3730118507245925,-1.9534903216491872
2018-04-06,0.14,2018-04-06,6855.42230460675,42.46014397867346,-4.269621249867561,-4.825590488703179
2018-04-05,0.24,2018-04-05,6845.31597826858,40.74643532246678,-5.079511660678049,-3.6006331818117854
2018-04-04,0.28,2018-04-04,7464.35609406668,27.956585450253833,-11.639433734261228,-11.230950498658043
2018-04-03,0.22,2018-04-03,7080.41723231299,28.843438380961818,-10.840321466915926,-6.699371256345554
2018-04-02,0.18,2018-04-02,6836.57232729678,32.00163882921861,-6.875855871646708,-2.951864663496795
2018-04-01,0.2,2018-04-01,6975.27531402076,31.86847967827604,-11.36899305614203,-3.8790019907482765
2018-03-31,0.24,2018-03-31,6897.26857786945,35.207564353358165,-14.749021181037659,-6.299202904338963
2018-03-30,0.32,2018-03-30,7126.89519256736,29.785260975013372,-14.169687580054513,-9.619667884828765
2018-03-29,0.26,2018-03-29,7930.77954092755,12.730168275003638,-23.46436343562296,-16.828008154742946
2018-03-28,0.32,2018-03-28,7836.76304425289,17.67445275696118,-20.351697806112234,-14.364777728765388
2018-03-27,0.32,2018-03-27,8186.19606281355,7.80590193971149,-24.754951548557425,-17.58037406886751
2018-03-26,0.44,2018-03-26,8478.63819558905,14.599650712606827,-27.235516818357763,-20.34293342468654
2018-03-25,0.42,2018-03-25,8621.15079225785,3.0186331077900475,-29.376256266639633,-24.698159228268402
2018-03-24,0.3,2018-03-24,8824.59283177853,-0.6298401905286299,-24.179706881053754,-27.659508343890526
2018-03-23,0.36,2018-03-23,8736.38576909829,1.625872471215306,-23.144700352178337,-27.34902712398528
2018-03-22,0.38,2018-03-22,8970.31790627893,-5.249177370118263,-25.21244073658212,-30.324412215671327
2018-03-21,0.44,2018-03-21,8926.82049620007,-7.274256912793941,-25.19695667954336,-27.115723946876223
2018-03-20,0.38,2018-03-20,8640.52143024258,-6.285537296842536,-25.71223792789953,-24.423297841976066
2018-03-19,0.44,2018-03-19,8217.84219996114,-4.188528831330174,-21.16159246327648,-20.903661856060374
2018-03-18,0.48,2018-03-18,8063.4097921227,-0.40194571534517554,-20.54469244799002,-19.556840125744756
2018-03-17,0.62,2018-03-17,8520.00815917187,-3.0744228242591376,-22.01039534703574,-25.697556624898997
2018-03-16,0.72,2018-03-16,8359.36528334063,-5.522492878766561,-24.227513791634415,-24.887633728103665
2018-03-15,0.78,2018-03-15,8307.22338626638,-5.555051606332739,-20.769819599300387,-24.06445353274924
2018-03-14,0.82,2018-03-14,9216.53097626842,-14.974549381137503,-25.350072967023618,-32.07026784607706
2018-03-13,0.78,2018-03-13,9232.70587979953,-24.993798290182355,-26.70080068990357,-33.05110623878834
2018-03-12,0.84,2018-03-12,9512.45611286134,-28.206591202436183,-22.049560170227878,-32.74272391554014
2018-03-11,0.82,2018-03-11,8890.86580399612,-23.758926076347752,-14.955795451034115,-26.910609654136085
2018-03-10,0.8,2018-03-10,9276.33759031006,-24.70294555396476,-17.922592626094147,-27.07330120407888
2018-03-09,0.88,2018-03-09,9420.85488958591,-26.923009474753144,-19.268701431593005,-21.88115538157377
2018-03-08,0.86,2018-03-08,9999.68248604677,-33.71035065257514,-24.30748325812373,-27.38871932404371
2018-03-07,0.86,2018-03-07,10727.716249205,-36.09616301032583,-30.426431663886145,-31.9028148088357
2018-03-06,0.9,2018-03-06,11526.4209302906,-40.61195561338919,-33.71854548877589,-37.437034344996675
2018-03-05,0.86,2018-03-05,11286.6762891691,-33.86577321058094,-32.9518031372868,-37.73515692883214
2018-03-04,0.76,2018-03-04,11356.0416016724,-37.65065785537225,-34.069664702218674,-38.1461837358259
2018-03-03,0.8,2018-03-03,11098.0758092511,-38.39857967452366,-32.77963605504346,-36.50476831842666
2018-03-02,0.86,2018-03-02,10859.5521943893,-35.768296987194304,-32.033555108071646,-34.840928258892845
2018-03-01,0.88,2018-03-01,10346.664931035,-33.33824354182985,-27.984225961399368,-33.20460191747758
2018-02-28,0.9,2018-02-28,10709.3884310463,-33.45189374300184,-33.59967312367609,-37.17392878267597
2018-02-27,0.9,2018-02-27,10355.5781264856,-23.415385948915237,-29.249300708379344,-34.95258328177487
2018-02-26,0.9,2018-02-26,9699.51718151529,-19.204606810865965,-24.44086094996143,-31.085444573000665
2018-02-25,0.9,2018-02-25,9742.62819006538,-15.975485227270948,-23.305883628321254,-33.06666752490789
2018-02-24,0.88,2018-02-24,10301.883609336,-17.698175235591375,-26.582014005776998,-38.490313350403625
2018-02-23,0.9,2018-02-23,10032.863112314,-14.070881903326903,-24.684350236510245,-35.539121206867044
2018-02-22,0.88,2018-02-22,9973.59211951887,-11.520415853899667,-19.694936279696474,-37.40587780622056
2018-02-21,0.86,2018-02-21,11502.3770496396,-24.047127551152357,-27.36287204061647,-43.70299294031338
2018-02-20,0.88,2018-02-20,11103.0900361497,-19.208815950576298,-23.95576169853927,-42.51996002348223
2018-02-19,0.86,2018-02-19,10523.429305801,-15.171944080251553,-22.262726605627027,-37.599094624434784
2018-02-18,0.92,2018-02-18,11006.647685962,-21.497247147623376,-25.473898651138672,-42.676595033871614
2018-02-17,0.86,2018-02-17,10155.2770555258,-19.07810929205955,-20.67126137153291,-38.28067245724927
2018-02-16,0.88,2018-02-16,10112.5801434467,-20.26357588524954,-17.497561420048346,-38.56932699731088
2018-02-15,0.88,2018-02-15,9428.02560716167,-9.631045627411705,-10.125947869539331,-33.34769640625379
2018-02-14,0.86,2018-02-14,8518.26907619091,-1.865446975541385,2.0979018869151655,-25.825221470935176
2018-02-13,0.88,2018-02-13,8911.3985742083,-6.779802103011612,-2.5519268291240516,-30.36762492136501
2018-02-12,0.84,2018-02-12,8168.63777979963,12.828249026540783,3.8187835565113293,-24.50895016117358
2018-02-11,0.84,2018-02-11,8574.67763849023,7.674087225804582,-1.972284934529711,-23.830958292596137
2018-02-10,0.88,2018-02-10,8650.71675042998,9.961479346650993,3.690140765465877,-27.64151352711359
2018-02-09,0.88,2018-02-09,8208.57208449673,8.311965984778457,12.674412801377578,-18.23507970363304
2018-02-08,0.88,,,,,
2018-02-07,0.88,2018-02-07,7711.2203289411,20.296622254390726,18.65200892792589,-10.181313938346626
2018-02-06,0.88,2018-02-06,6852.05270051491,37.489527610871455,35.846372358203894,2.6934502524243786
2018-02-05,0.84,2018-02-05,8315.51749143615,20.253279442260563,15.252860154181036,-15.7116557206182
2018-02-04,0.84,2018-02-04,8994.91486607664,19.26423327988833,8.575174205608294,-17.601594980779677
2018-02-03,0.84,2018-02-03,8830.16351005472,30.534626195378035,9.109397747863056,-14.603697405707305
2018-02-02,0.82,2018-02-02,9070.55544937356,24.432030123894922,5.298239309868191,-16.07679600030618
2018-02-01,0.84,2018-02-01,10114.495086226,12.274923314137043,-9.80614518016335,-23.493469138917057
2018-01-31,0.84,2018-01-31,9989.68977659669,11.095299828540007,-9.66298540202467,-18.056302834549808
2018-01-30,0.84,,,,,
2018-01-29,0.82,2018-01-29,11157.6638878978,-2.6718110215871227,-17.561690310907107,-26.52948091844066
2018-01-28,0.82,2018-01-28,11665.6969300847,-11.306928398320071,-20.059393734146326,-29.77585693049597
2018-01-27,0.78,2018-01-27,11456.2135062799,-6.518952137407508,-19.260761681694515,-28.90030232366326
2018-01-26,0.78,2018-01-26,11044.9072365744,-6.241148932479367,-19.05426699826166,-28.21054017233959
2018-01-25,0.76,2018-01-25,11225.2544568853,-13.592006143202928,-17.847136012779753,-27.44437541862399
2018-01-24,0.74,2018-01-24,11277.1159704489,-13.60709408686198,-21.74238055904287,-25.314469183239076
2018-01-23,0.76,2018-01-23,10894.0009053405,-5.4352602055891985,-10.808803471207117,-29.273039851434223
2018-01-22,0.76,2018-01-22,10991.5950130802,-8.72240925566572,-19.198335693987723,-32.713437889233695
2018-01-21,0.68,2018-01-21,11703.5048628599,-14.781151147557214,-25.073624506268967,-36.94933818296578
2018-01-20,0.72,2018-01-20,13260.2711872786,-13.256849070518694,-33.04489678299447,-44.70798206394663
2018-01-19,0.76,2018-01-19,11758.4693327652,-5.573678665719461,-27.716356881324767,-36.702639364727396
2018-01-18,0.78,2018-01-18,11569.4249920858,-9.041034338355836,-28.454001432008745,-36.60210963731018
2018-01-17,0.76,2018-01-17,11415.3928442768,-3.5806490752504194,-29.065794374630592,-36.021710689900075
2018-01-16,0.78,2018-01-16,11723.9135206658,-13.379802421563047,-32.84123517097209,-42.49623260695623
2018-01-15,0.74,2018-01-15,14411.9977069182,-29.832210987708173,-44.27559991841093,-55.94159834161836
2018-01-14,0.76,2018-01-14,14476.5889713691,-34.873984294174306,-42.955712149941924,-56.853527968642595
2018-01-13,0.74,2018-01-13,15193.3148979847,-43.93409777006065,-48.01845427487555,-58.87403535707267
2018-01-12,0.74,2018-01-12,14759.294629915,-39.621785473770835,-46.84195256727439,-57.785311877464274
2018-01-11,0.74,2018-01-11,14050.5696063543,-41.86258629610714,-44.22719353345433,-54.640737114261384
2018-01-10,0.76,2018-01-10,15509.2701268168,-44.71256501191563,-55.34862737671607,-59.3573352376508
2018-01-09,0.74,2018-01-09,15604.7234082405,-44.56347271197557,-56.23558120748886,-57.39586904569851
2018-01-08,0.68,2018-01-08,15900.3650216006,-48.37494564844638,-57.36895624176653,-57.85860595055965
2018-01-07,0.64,2018-01-07,17039.8739138488,-54.74602471868077,-59.00903374468609,-60.329306875613945
2018-01-06,0.7,2018-01-06,18343.6624934071,-62.64621253810352,-62.469451029562386,-64.00231030014474
2018-01-05,0.64,2018-01-05,18336.9229801691,-54.651511049977344,-63.850235598278495,-64.34657614752315
2018-01-04,0.58,2018-01-04,15976.365194174,-43.69861506823368,-57.090225334191324,-58.92231019159298
2018-01-03,0.66,2018-01-03,15583.8855377593,-43.33785698913477,-56.07439517132888,-58.305601390624595
2018-01-02,0.62,2018-01-02,15321.9328517642,-40.80018795847186,-51.28319536260585,-56.95355555582484
2018-01-01,0.6,2018-01-01,14093.6068305274,-28.233452175510266,-49.76149599280377,-55.20751132735329
2017-12-31,0.64,2017-12-31,14839.5907854184,-32.68217485880604,-53.93018293998716,-57.09787716136495
2017-12-30,0.58,2017-12-30,13620.3618741461,-18.08100261214751,-48.787885531432984,-54.610187269267875
2017-12-29,0.6,2017-12-29,15096.5594360709,-22.7261219386762,-54.312314623228055,-61.050801016573985
2017-12-28,0.58,2017-12-28,15067.8994980567,-23.969405903208983,-52.701468486125,-59.40352263159472
2017-12-27,0.54,2017-12-27,16373.0810795739,-32.54227971573792,-51.562082283819336,-62.92773133739197
2017-12-26,0.54,2017-12-26,16616.6820570844,-32.44587325964092,-52.83797922274294,-62.43625117058617
2017-12-25,0.54,2017-12-25,14302.7537081839,-21.154232251120696,-42.76489527936508,-56.933417721724354
2017-12-24,0.56,2017-12-24,14451.1145466743,-24.61480482937848,-41.32882852596116,-57.30822530030053
2017-12-23,0.52,2017-12-23,15241.9164656487,-27.885741679188534,-43.43788189833167,-60.053714661717116
2017-12-22,0.5,2017-12-22,14084.8249267767,-16.90699086638746,-37.34680496452554,-52.49616387571818
2017-12-21,0.42,2017-12-21,16355.2382257401,-18.923399315520804,-46.58356149561402,-58.94663612625977
2017-12-20,0.48,2017-12-20,17059.8883502646,-31.075344156148443,-47.41865994603769,-60.675699145643655
2017-12-19,0.4,2017-12-19,18174.1867596316,-36.34144325079931,-50.88187100603439,-63.25814469044613
2017-12-18,0.36,2017-12-18,19188.0539569348,-40.50781350783551,-54.969266557019516,-66.54767588055688
2017-12-17,0.32,2017-12-17,19423.5801532525,-39.64082096007097,-57.691413554441695,-66.64458419502377
2017-12-16,0.26,2017-12-16,19665.3949272416,-26.71391670373271,-58.99695977652188,-67.4209082847611
2017-12-15,0.3,2017-12-15,17978.6305581344,-19.478911786085995,-52.61036077457519,-63.04100772162511
2017-12-14,0.24,2017-12-14,16865.3616648753,-9.914087821626117,-50.4347108028505,-62.44314807895337
2017-12-13,0.22,2017-12-13,16525.0444892988,-10.685295646418712,-49.72949457627224,-60.17058786443701
2017-12-12,0.22,2017-12-12,17249.920214656,-18.547045832614593,-46.57058779647105,-60.11498277591747
2017-12-11,0.22,2017-12-11,17106.5051488871,-9.337003719746996,-46.028099840134885,-60.43902933037422
2017-12-10,0.18,2017-12-10,15808.5098961544,-1.2890935910630952,-39.82699080844202,-53.09487467637135
2017-12-09,0.16,2017-12-09,15266.4263894651,4.152501809938736,-41.76197115697333,-50.47193162545065
2017-12-08,0.16,2017-12-08,16908.0049521112,0.7799202928500115,-45.13641546366013,-54.96939222018111
2017-12-07,0.16,2017-12-07,18491.1815542282,-0.7977806090350481,-49.052174616544534,-58.86915897557192
2017-12-06,0.16,2017-12-06,13876.4735794148,32.14396925290299,-27.93786959764113,-45.4543598806418
2017-12-05,0.16,2017-12-05,12174.2537397926,31.23075578714012,-11.881939718896017,-38.69312111386812
2017-12-04,0.16,2017-12-04,11634.9849554034,33.93988559067274,-0.9330826428132433,-34.33700623622427
2017-12-03,0.18,2017-12-03,11256.7018287538,36.11387318287396,0.2662810197098242,-32.773266514983725
2017-12-02,0.18,2017-12-02,11162.5450307617,26.258006500204843,1.7334449301432908,-32.92679864757281
2017-12-01,0.14,2017-12-01,10995.7235531179,34.957838051599175,0.9308369352754253,-32.15392407941724
2017-11-30,0.12,2017-11-30,10406.18772373,30.887143647107006,4.3566816464925,-29.072473477691563
2017-11-29,0.1,2017-11-29,9875.89230818829,52.862738524943786,4.766886962268568,-24.551315417976525
2017-11-28,0.12,2017-11-28,10257.0674169803,46.90260759242155,4.409847334309158,-30.671520078947946
2017-11-27,0.12,2017-11-27,9831.40292992241,66.53860284519047,5.331641885695015,-25.477126790525173
2017-11-26,0.1,2017-11-26,9342.98864142167,77.85189188195278,3.8160010011461187,-21.557523447354576
2017-11-25,0.08,2017-11-25,8743.1593779107,63.587933033902225,11.431437641178132,-14.538643540840223
2017-11-24,0.1,2017-11-24,8278.12843633886,74.56982768275995,24.44701345914584,-8.63350908833549
2017-11-23,0.06,2017-11-23,8117.66434762603,87.76233917710728,23.592978012795783,-6.915145547615841
2017-11-22,0.12,2017-11-22,8257.12389528835,70.57785622925836,20.78772519339287,-3.0013403171407327
2017-11-21,0.16,2017-11-21,8114.13367954416,101.56481112668718,41.757302799154594,2.9684334259926892
2017-11-20,0.06,2017-11-20,8220.50996617654,107.52834581379824,35.06570859756386,2.7096893094879837
2017-11-19,0.06,2017-11-19,8011.14742989044,126.86121955291676,31.359825766493454,2.1155468864710203
2017-11-18,0.06,2017-11-18,7827.63146946899,145.13231150158475,40.61274766054703,4.793198830917911
2017-11-17,0.1,2017-11-17,7783.54246476388,149.5467872268071,30.47114603021399,3.501114419874085
2017-11-16,0.12,2017-11-16,7814.9444036566,151.63832154762602,29.400538520978326,6.758599815396837
2017-11-15,0.14,2017-11-15,7297.66883633256,146.36128277875585,29.192291656519174,16.110347551916824
2017-11-14,0.22,2017-11-14,6652.21677956026,153.5299468396184,28.051585786625633,30.737982421068022
2017-11-13,0.24,2017-11-13,6423.09140246102,157.27556177960037,38.740024325263064,35.19948042177343
2017-11-12,0.24,2017-11-12,5866.51312938529,194.04042630112536,39.24178808844776,44.55913059576173
2017-11-11,0.2,2017-11-11,6365.39785208573,168.74212023183853,34.7076465248844,32.0508279068146
2017-11-10,0.18,2017-11-10,6656.83969350681,137.47770149211013,29.952306931290984,34.74772998502586
2017-11-09,0.12,2017-11-09,7186.29277509382,112.43813559023539,14.225405802361912,28.702805257801955
2017-11-08,0.16,2017-11-08,7461.82443491069,126.59344372947005,3.3422911005999145,22.617704463006994
2017-11-07,0.14,2017-11-07,7166.74137167631,158.01379727901477,-4.390958942722312,29.8814139227775
2017-11-06,0.1,2017-11-06,7103.04608116249,95.35947565109653,17.06973876305229,34.926222299445755
2017-11-05,0.08,2017-11-05,7416.26795098255,64.15606637000873,21.286271282646176,31.686780332619758
2017-11-04,0.08,2017-11-04,7390.53522652395,57.43088421588889,19.479350810264396,30.363200102136044
2017-11-03,0.1,2017-11-03,7234.73838202036,55.59238267314197,25.375030449138826,32.017699597154305
2017-11-02,0.08,2017-11-02,7059.7938605488,58.11431964238638,43.26898612078936,29.219821343636674
2017-11-01,0.06,2017-11-01,6714.78898671902,63.75382122753241,48.77146245928201,34.39569775946298
2017-10-31,0.08,2017-10-31,6368.65164135745,63.39703142425242,75.19664312365487,44.429151223173456
2017-10-30,0.12,2017-10-30,6104.38870915078,61.78347708074092,91.10344189905932,52.769250049021466
2017-10-29,0.12,2017-10-29,6123.54977135535,67.50198495912711,87.08451689034369,51.05061394874506
2017-10-28,0.18,2017-10-28,5734.30745398276,71.44882810728981,92.61100534299334,55.91039011690335
2017-10-27,0.18,2017-10-27,5775.51666530736,61.76888030716916,94.35931203027562,59.67174125872931
2017-10-26,0.14,2017-10-26,5883.05318447111,48.6160179715716,91.68815267922345,50.01058503710756
2017-10-25,0.14,2017-10-25,5704.87480650775,45.10622436264,90.95950875053967,70.31907074011127
2017-10-24,0.12,2017-10-24,5550.08158528565,46.26207241975582,98.04384573771065,60.02272341170178
2017-10-23,0.12,2017-10-23,5959.98304059248,38.54274146504135,96.368090028935,47.13149248494766
2017-10-22,0.12,2017-10-22,6003.4640189335,35.1575299519429,120.87699943663948,47.88842295542668
2017-10-21,0.1,2017-10-21,6043.96673129542,36.01183348033776,94.54887585466534,40.62701511418081
2017-10-20,0.1,2017-10-20,5952.7713587923,34.578450053484744,94.35359254975666,39.05221854248848
2017-10-19,0.14,2017-10-19,5696.38014134367,37.414134507227544,100.39731480392598,42.15024335073569
2017-10-18,0.14,2017-10-18,5592.78222421231,39.17120589940577,109.62578285116402,40.782086526021956
2017-10-17,0.16,2017-10-17,5643.85907705172,38.468099521347845,155.35715031437041,42.296240078124534
2017-10-16,0.2,2017-10-16,5728.93275055115,27.382693323298145,152.69259741225594,44.14669264363567
2017-10-15,0.18,2017-10-15,5684.04710411913,17.033104365717055,167.29748398767433,38.94536386116012
2017-10-14,0.16,2017-10-14,5679.21622165638,13.098201437868195,159.88259741958473,38.148514405702194
2017-10-13,0.14,2017-10-13,5610.49316222874,4.563234634704494,150.4337711512829,39.67394251107687
2017-10-12,0.14,2017-10-12,5331.61930195449,19.389579255073073,190.89230210287784,29.88740574440478
2017-10-11,0.14,2017-10-11,4807.92589489803,38.455538604926744,224.562477653817,42.04288196376687
2017-10-10,0.2,2017-10-10,4769.47734676417,50.67254234825809,233.37751425506048,42.122313982185844
2017-10-09,0.14,2017-10-09,4758.72164979337,56.80312874014586,258.0767098363212,46.77910329714472
2017-10-08,0.2,2017-10-08,4562.32193109848,57.085393795320336,302.0685688217196,50.898541116373174
2017-10-07,0.18,2017-10-07,4405.0162007055,61.24903422659101,316.2736785674543,50.481954068514234
2017-10-06,0.16,2017-10-06,4347.54723950876,70.58510333335752,267.47996776175825,57.684826108556805
2017-10-05,0.14,2017-10-05,4290.38040438142,72.25827385787498,263.2285268188512,59.550327315452265
2017-10-04,0.18,2017-10-04,4231.46418703684,70.97482247833034,262.0952978570206,76.40125885819519
2017-10-03,0.12,2017-10-03,4319.06921246641,63.456372502011725,226.31120589242025,63.93386824819387
2017-10-02,0.14,2017-10-02,4383.32549736353,53.189376211230744,238.5464025964778,55.96770833945188
2017-10-01,0.14,2017-10-01,4347.57873545332,46.48732153883335,213.28614621917617,60.440459815926715
2017-09-30,0.18,2017-09-30,4297.79117003372,42.03548910690527,251.26321495868433,60.48403249465784
2017-09-29,0.18,2017-09-29,4130.41524600294,48.25506411930842,264.80350281096105,72.54669974076226
2017-09-28,0.18,2017-09-28,4134.88495085993,38.681185138904524,295.97428402859913,91.80169787500836
2017-09-27,0.18,2017-09-27,4134.21241496119,39.70053024867561,301.93101827450215,89.55879034886158
2017-09-26,0.18,2017-09-26,3852.93520487706,52.690166629958355,271.2170837983317,112.46648665286227
2017-09-25,0.18,2017-09-25,3866.70515274174,47.53839719231321,273.7320011697178,119.27294325964199
2017-09-24,0.18,2017-09-24,3672.30507973319,51.1334560931656,315.0503875553851,134.76129039050906
2017-09-23,0.18,2017-09-23,3763.41140627887,58.366503078798495,274.25684854112944,134.4838732500941
2017-09-22,0.18,2017-09-22,3622.1830393146,65.74159709139084,351.5298660565449,141.1911732310307
2017-09-21,0.18,2017-09-21,3628.05858753461,66.58955707224403,370.2208616167187,147.2484302513584
2017-09-20,0.18,2017-09-20,3858.02095060051,54.2959832259526,371.0753775663853,131.38341161186773
2017-09-19,0.18,2017-09-19,3898.93473248234,46.10093608099328,392.13580820108564,121.61236396848855
2017-09-18,0.18,2017-09-18,4012.28582499344,39.39142095444943,384.1026038638276,104.81696864092615
2017-09-17,0.18,2017-09-17,3553.43231625865,58.828382666200476,453.4197130268396,126.91890753705226
2017-09-16,0.18,2017-09-16,3606.27519721432,58.86011014845689,398.537398699413,136.2550746474695
2017-09-15,0.18,2017-09-15,3587.9431219159,58.42076953226467,370.05655027969027,132.9848885362729
2017-09-14,0.16,2017-09-14,3100.66815470405,83.16104588749343,432.9510823087765,167.91720273784932
2017-09-13,0.18,2017-09-13,3883.65200134942,44.46436396153182,344.16750544750954,137.31608735968175
2017-09-12,0.2,2017-09-12,4130.95628475182,29.065013871837753,314.1052088115918,123.50044985659329
2017-09-11,0.2,2017-09-11,4164.97621199409,15.437055343855398,279.55822774281035,128.3916072669958
2017-09-10,0.22,2017-09-10,4132.6646422833,15.409251889575781,269.40878853964756,115.13639681839534
2017-09-09,0.22,2017-09-09,4245.60734112386,12.085769300881278,298.2470255394711,118.49259352030677
2017-09-08,0.24,2017-09-08,4285.20793872097,6.466757187522187,331.5118850392909,119.84592169867506
2017-09-07,0.24,2017-09-07,4584.82027519271,-3.921725688138411,202.6612330803205,118.10413245972788
2017-09-06,0.2,2017-09-06,4592.25027789782,-5.328608494332254,165.10431712283702,133.6047819701106
2017-09-05,0.2,2017-09-05,4447.87559221093,-3.540908115895025,161.58521555275635,159.14440931026797
2017-09-04,0.2,2017-09-04,4317.18518771612,-1.9855761787376136,160.7416948613415,161.43600050522699
2017-09-03,0.2,2017-09-03,4632.46233076675,-6.765152006070774,140.96353588511775,145.14050608141233
2017-09-02,0.22,2017-09-02,4556.5977768913,-3.8026678678227177,141.31433344594308,143.5605763917716
2017-09-01,0.22,2017-09-01,4863.19304868405,-10.602382181193725,113.97850382570871,123.30086602932258
2017-08-31,0.2,2017-08-31,4702.93816308458,-8.614763345838483,109.9940923252721,120.00427333385973
2017-08-30,0.18,2017-08-30,4553.80652713686,-9.297524578852078,125.24161612613094,135.174427530624
2017-08-29,0.22,2017-08-29,4394.06343624723,-5.898378326751086,123.74285379728072,135.6720215065859
2017-08-28,0.26,2017-08-28,4216.24277330547,-1.9455795777141516,121.59512968692053,130.05120205426442
2017-08-27,0.24,2017-08-27,4116.46873916326,-6.401932116694931,112.39465017018185,136.6744121575846
2017-08-26,0.26,2017-08-26,4123.51337132546,-6.2278982861930565,100.75425228166397,149.8326713567699
2017-08-25,0.28,2017-08-25,4199.89203158457,-12.561917017955526,93.2826912353585,138.8838340810566
2017-08-24,0.28,2017-08-24,4167.28917680219,-9.691618541174519,98.14137068415624,139.33045431640053
2017-08-23,0.26,2017-08-23,4069.0802390251,-10.982757120994268,99.40952753215315,182.6775677541179
2017-08-22,0.26,2017-08-22,4008.41668521521,-9.48898598999267,105.08122312975514,176.99440722075482
2017-08-21,0.2,2017-08-21,3935.22993283277,-1.9619941795035456,103.57507862631108,167.4158685875243
2017-08-20,0.18,2017-08-20,4001.22863247285,-2.556562230918813,95.63069717991435,175.08169857216186
2017-08-19,0.22,2017-08-19,4115.21198836208,-2.501114490814016,89.14074139499807,146.77409290809734
2017-08-18,0.16,2017-08-18,4097.68580247375,-13.28197212891572,90.71604755393304,146.78759258071446
2017-08-17,0.18,2017-08-17,4286.91743450516,-15.877194923615468,70.2311497206368,119.92552343733092
2017-08-16,0.18,2017-08-16,4262.5587912331,-15.826542280301148,56.06158425877956,99.83933344709813
2017-08-15,0.24,2017-08-15,4149.30875941234,-25.27265782112603,54.79907075825112,114.76826842527883
2017-08-14,0.24,2017-08-14,4175.69529134641,-6.9938841227762065,40.491887459865225,95.62341621832604
2017-08-13,0.22,2017-08-13,4023.25452207874,2.6769810878739086,58.2151419243754,113.12789413233179
2017-08-12,0.26,2017-08-12,3800.14062506336,9.600581213350413,75.17350935916538,127.64201654473632
2017-08-11,0.32,2017-08-11,3562.58766284089,16.001767069159435,101.7155353129838,130.41038877766238
2017-08-10,0.36,2017-08-10,3367.90538708821,26.060766356458885,121.55683064962699,128.9619048832007
2017-08-09,0.38,2017-08-09,3330.89782529283,28.650236767447023,115.15944791990908,105.71188490035786
2017-08-08,0.44,2017-08-08,3410.45008044914,34.434463693686766,108.27298197037538,143.82463590673748
2017-08-07,0.42,2017-08-07,3356.70973808691,36.80808399343702,120.93861339376053,167.96820600887324
2017-08-06,0.44,2017-08-06,3189.7324534615,39.443531929585276,131.69765283930747,176.83085145502466
2017-08-05,0.34,2017-08-05,3237.07069450803,33.36703443148761,123.4964591380324,180.2087536970552
2017-08-04,0.4,2017-08-04,2845.89716230278,62.77687023020735,148.0691837380488,255.40620441962054
2017-08-03,0.42,2017-08-03,2777.36799394604,64.06172271098146,141.7680696744386,259.68189301423826
